app_id,submit_time,service,num_jobs,sleep_time,model_name
164,962031.0,548129.3880735625,8,1157.0,Resnet50Model128
165,962109.0,15230.709253922509,4,78.0,GooglenetModel128
166,962888.0,521405.0642201835,4,779.0,VideopredictionModel64
167,963205.0,751754.8060568238,8,317.0,VggnetModel256
168,963492.0,207685.6357053212,8,287.0,DeepspeechModel64
169,963852.0,721701.5738902459,4,360.0,DcganModel256
170,964317.0,593269.2033647199,8,465.0,TransformerModel256
171,964711.0,343540.4996183556,8,394.0,VideopredictionModel64
172,965019.0,305017.69867056113,4,308.0,ChatbotModel256
173,965420.0,746827.2397569388,8,401.0,VggnetModel256
174,965719.0,745914.4825094433,8,299.0,VggnetModel256
175,995729.0,192193.18120477512,8,30010.0,VideopredictionModel64
176,995735.0,282488.45290574693,8,6.0,GooglenetModel128
177,995747.0,391302.1390050611,8,12.0,Inception4Model256
178,995749.0,333401.1201051076,8,2.0,VggnetModel256
179,995886.0,203896.25766422143,8,137.0,DcganModel256
180,995891.0,6612.631514670411,8,5.0,VideopredictionModel64
181,996355.0,296608.8451989108,8,464.0,Resnet50Model128
182,996356.0,234028.91752748805,8,1.0,DcganModel256
183,996359.0,63694.69618050255,8,3.0,VideopredictionModel64
184,996533.0,698416.178903009,8,174.0,TransformerModel256
185,996544.0,687368.0254807926,8,11.0,GooglenetModel128
186,996548.0,534974.4134411988,8,4.0,GooglenetModel128
187,1019104.0,1408546.6263808904,4,22556.0,DcganModel256
188,1019109.0,1324070.9410222806,4,5.0,VideopredictionModel64
189,1019170.0,819871.2031454783,4,61.0,VideopredictionModel64
190,1019194.0,1359326.5588257923,4,24.0,Resnet50Model128
191,1019195.0,1124317.5572643518,4,1.0,Inception4Model256
192,1019219.0,2229050.6321175746,4,24.0,Resnet50Model128
193,1039080.0,3768526.825139489,4,19861.0,DcganModel256
194,1046254.0,1403.2492876862912,8,7174.0,Resnet50Model128
195,1046258.0,1135.311176539082,8,4.0,DcganModel256
196,1046267.0,1346.4227589533741,8,9.0,DcganModel256
197,1046282.0,2520.132415882005,8,15.0,TransformerModel256
198,1046284.0,2219.805754921973,8,2.0,TransformerModel256
199,1046304.0,1170.0737031722285,8,20.0,VideopredictionModel64
200,1046313.0,1861.0890976517335,8,9.0,Resnet50Model128
201,1046316.0,2334.806582361636,8,3.0,VggnetModel256
202,1046800.0,1914.6028416736683,8,484.0,Resnet50Model128
203,1046812.0,2215.7512892100513,8,12.0,VggnetModel256
204,1046823.0,502.0750720316762,8,11.0,DeepspeechModel64
205,1046824.0,2540.5181493597133,8,1.0,Inception4Model256
206,1046829.0,1745.1890812914814,8,5.0,DcganModel256
207,1046840.0,1676.7639793539581,8,11.0,Resnet50Model128
208,1046858.0,2174.1038717324027,8,18.0,TransformerModel256
209,1046862.0,1873.7772107723713,8,4.0,TransformerModel256
210,1047350.0,180392.83478967933,8,488.0,DeepspeechModel64
211,1047356.0,390114.76884560194,8,6.0,VideopredictionModel64
212,1047360.0,812889.6990901626,8,4.0,VggnetModel256
213,1047379.0,24119.33641800096,8,19.0,Inception4Model256
214,1047390.0,250438.376051097,8,11.0,Resnet50Model128
215,1047391.0,513071.93976763723,8,1.0,Resnet50Model128
216,1047393.0,14712.706809410776,8,2.0,GooglenetModel128
217,1047404.0,217233.5207156596,8,11.0,VideopredictionModel64
218,1047409.0,19847.674985184698,8,5.0,TransformerModel256
219,1096057.0,719135.5300814342,8,48648.0,Resnet50Model128
220,1096070.0,11974868.215180397,8,13.0,DcganModel256
221,1096082.0,193989.02774029708,8,12.0,DeepspeechModel64
222,1096098.0,9425536.802495554,8,16.0,TransformerModel256
223,1096114.0,10002790.760222558,8,16.0,TransformerModel256
224,1096116.0,3858679.8643603073,8,2.0,Resnet50Model128
225,1178856.0,356573.96836126776,8,82740.0,Resnet50Model128
226,1178858.0,592385.0668946354,8,2.0,VideopredictionModel64
227,1178859.0,350398.8562708908,8,1.0,GooglenetModel128
228,1178860.0,854429.522679197,8,1.0,GooglenetModel128
229,1178874.0,725662.5232120653,8,14.0,GooglenetModel128
230,1178884.0,208417.94913443044,8,10.0,VideopredictionModel64
231,1304031.0,1801.629382071806,8,125147.0,Resnet50Model128
232,1304037.0,294810.2877888118,8,6.0,DcganModel256
233,1304038.0,716.9560421505939,8,1.0,Inception4Model256
234,1304039.0,1220968.3467820035,8,1.0,Inception4Model256
235,1304040.0,287429.76296422875,8,1.0,DeepspeechModel64
236,1304054.0,328176.0082002943,8,14.0,Resnet50Model128
237,1343095.0,1615458.7377708184,4,39041.0,ChatbotModel256
238,1449863.0,2061125.0792363961,16,106768.0,DcganModel256
239,1449967.0,141894.2202655107,16,104.0,DcganModel256
240,1450073.0,2712864.018795718,8,106.0,GooglenetModel128
241,1450142.0,43757.211823211575,8,69.0,DeepspeechModel64
242,1511967.0,319775.6381135904,4,61825.0,Inception4Model256
243,1512239.0,762034.9394897216,4,272.0,Inception4Model256
244,1530230.0,3102008.8702490176,4,17991.0,VideopredictionModel64
245,1530394.0,2463002.7281460133,4,164.0,GooglenetModel128
246,1549514.0,264.49773878248544,16,19120.0,DcganModel256
247,1549873.0,523.4320196115406,16,359.0,GooglenetModel128
248,1549881.0,590.8525580999404,16,8.0,TransformerModel256
249,1550379.0,776.9694041108805,16,498.0,GooglenetModel128
250,1550385.0,1427232.291065772,16,6.0,DeepspeechModel64
251,1550743.0,741.1570263807392,16,358.0,Resnet50Model128
252,1550893.0,88.16591292749516,16,150.0,DcganModel256
253,1551062.0,3278618.3128144634,16,169.0,VideopredictionModel64
254,1557968.0,4233539.051497405,16,6906.0,DcganModel256
255,1557984.0,3250300.540696695,16,16.0,VideopredictionModel64
256,1558001.0,5891693.562370355,16,17.0,GooglenetModel128
257,1558015.0,3683875.2929054615,16,14.0,VideopredictionModel64
258,1613397.0,1166006.0602883357,4,55382.0,VideopredictionModel64
259,1627770.0,2127927.124559718,4,14373.0,GooglenetModel128
260,1631004.0,49646.034261927634,4,3234.0,GooglenetModel128
261,1631007.0,46617.41939509195,4,3.0,VggnetModel256
262,1631022.0,686117.7097183749,4,15.0,Resnet50Model128
263,1631035.0,721668.6762778508,4,13.0,VideopredictionModel64
